店舗名,最寄駅,住所または座標,緯度,経度,掲載URL,オフィシャルHP,備考,電話,営業
Cute（キュート）,鳴海駅,"35.0835018102151, 136.94795178465887",35.0835018102151,136.94795178465887,https://www.esthe-ranking.jp/kasadera/shop-detail/f1e1ae0c-a188-4c70-9a06-fda599017916/,http://cute.menzu-kio.sbs/,地図の位置に着きましたら、ご連絡ください。,080-8130-1637,24時間営業
ミューズ（Muse）,大高駅,"35.074804, 136.94151",35.074804,136.94151,https://www.esthe-ranking.jp/kasadera/shop-detail/6cd2d5cb-9a36-4393-a1fb-b78cb27f196d/,https://muse.llo.jp/,六本木・麻布十番,070-8930-8575,24時間営業
楽しい,道徳駅,愛知県名古屋市南区豊田4-5-31,,,https://www.esthe-ranking.jp/kasadera/shop-detail/0cd2cf31-83ac-4dc4-ade2-b7d93bd9723e/,https://tanosii.eei.jp/,南区のリラクゼーション【楽しい】です♪名鉄道徳駅から近くてアクセス抜群！,080-6963-6888,12:00～LAST
向日葵（ひまわり）,三河安城駅,"34.97065056739914, 137.06488421877575",34.97065056739914,137.06488421877575,https://www.esthe-ranking.jp/toyota/shop-detail/de2f5439-779a-4a35-9dd6-1df07e927247/,http://sh-jhzl.wrjhebar17.tokyo/,三河安城駅の近くに着きましたらお電話ください。,080-2960-0891,11:00～LAST
熱情桃,新豊田駅・西尾駅・北岡崎駅・東刈谷駅・刈谷駅・知立駅,"35.08894403411438, 137.1543405495165",35.08894403411438,137.1543405495165,https://www.esthe-ranking.jp/toyota/shop-detail/e9f2e2cf-79f0-48cc-b3ab-d215b93f4626/,https://princess-one.navi.mn/,愛知県豊田市若宮町７丁目２−４若宮駐車場,090-6887-5659,11:00～翌 02:00
Lunelle（ルネル）,米野木駅,"35.086632883056474, 137.08194554236147",35.086632883056474,137.08194554236147,https://www.esthe-ranking.jp/toyota/shop-detail/69d493ce-8d4e-4322-aae7-d28c8b16e7bd/,https://lunelle.eei.jp/,駐車場 駐車場あります。,090-5408-9432,12:00～翌 03:00
ふくらく～福楽～,東刈谷駅北口,"34.97860146046488, 137.04279433531207",34.97860146046488,137.04279433531207,https://www.esthe-ranking.jp/toyota/shop-detail/4da7d098-045c-4271-bcf1-e9b2e974467d/,https://fukuraku.eei.jp/,☆NEW OPEN☆東刈谷駅から近くてアクセス抜群！落ち着いた空間で他では体感できないような癒しをお届けします。高い魅力のスタッフによる癒しで心と体のメンテナンスもバッチリです♪,080-9153-1911,11:00～翌 03:00
Sexy Spa,知立駅,愛知県知立市長田３丁目４５−１,,,https://www.esthe-ranking.jp/toyota/shop-detail/f2230162-3be2-47f0-8f6c-f8cbfaf8bad6/,http://sexyspa.sh-sqa.tokyo/,六本木・麻布十番,070-5330-7160,12:00～翌 03:00
ぬくもり,三河高浜駅,"34.932394, 137.006497",34.932394,137.006497,https://www.esthe-ranking.jp/toyota/shop-detail/2387086c-fe40-4073-8960-bd7d0ebfe40c/,https://ruby.eev.jp/,共用駐車場あります。（裏も入口あり，裏も駐車場あり，お電話で確認）,090-1786-5118,12:00～翌 04:00
蜜の味（みつのあじ）,若林駅,愛知県豊田市若林東町上り戸２０−１,,,https://www.esthe-ranking.jp/toyota/shop-detail/6e756444-c1bc-4585-abdc-8a1c597c5fc4/,http://honey.xin-loji.online/,100%本人保証！最大3000円OFF！駅から近くてアクセス抜群！！魅力あふれる笑顔と、日々磨き上げた確かな技術を持つ新メンバーが、スタッフの柔らかな接客と丁寧な施術で、心身をほっと解放。,070-4800-1880,11:00～翌 03:00
恋わずらい,安城駅,"34.96394143934047, 137.0768020030762",34.96394143934047,137.0768020030762,https://www.esthe-ranking.jp/toyota/shop-detail/2716673d-f8be-4006-a1dd-1f18b6c00872/,http://love-me.xin-loji.online/,マルハン安城店着きましたら電話してください。,090-6947-0346,11:00～翌 03:00
フラワー,西岡崎駅,愛知県岡崎市大和町荒田３７−１,,,https://www.esthe-ranking.jp/toyota/shop-detail/6824afd6-7a84-4777-a7d1-343b49e8d265/,http://xyc.sh-wchunxiaq.xyz/,ミニストップ 岡崎矢作南店に着きましたらお電話ください。,090-5394-3350,11:00～翌 02:00
夢心地,西尾駅,"34.860514604116936, 137.04713337786526",34.860514604116936,137.04713337786526,https://www.esthe-ranking.jp/toyota/shop-detail/8855ac04-e097-4fe3-a875-447ee23815a2/,https://yumegokoti.ddq.jp/,六本木・麻布十番,070-3148-5321,11:00～翌 03:00
ニャン〜,瑞穂運動場西駅・新瑞橋駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/horita/shop-detail/5491305d-6691-4426-8084-2abb604bcebe/,http://nyannnnn.mensest.xyz/,六本木・麻布十番,080-1982-9822,10:00～翌 02:00
ローズヒーリング,上前津駅12番出口,"35.157326110643595, 136.91045324110442",35.157326110643595,136.91045324110442,https://www.esthe-ranking.jp/tsurumai/shop-detail/d193fc3b-8d51-4773-922f-67d20e526b50/,http://sh-roses.hfmi16.xyz/,ここに着きましたら、お電話ください。,090-4089-1384,24時間営業
韓国舞姫,小牧駅・春日井駅,"35.29013805178956, 136.9218500253797",35.29013805178956,136.9218500253797,https://www.esthe-ranking.jp/komaki/shop-detail/74eee40e-86c3-45fa-bb42-45a04434b65d/,https://pprincess-dance.navi.mn/,所在地：愛知県春日井市松新町２丁目110番地,050-6869-2689,24時間営業
First Class（ファーストクラス）,春日井駅,"35.24634945237674, 136.98374565889995",35.24634945237674,136.98374565889995,https://www.esthe-ranking.jp/komaki/shop-detail/a5428eff-cebc-4020-b7f0-f20ef28f152e/,https://firstclass.eei.jp/,駐車場 コインパーキングをご利用ください,070-5635-5512,24時間営業
ラブ楽園,小牧駅,"34.978322629209075, 137.04309281025084",34.978322629209075,137.04309281025084,https://www.esthe-ranking.jp/toyota/shop-detail/5c489c50-1702-4597-be9b-b53014929ccc/,http://paradise.sh-vy.tokyo/,ここに着きましたら、お電話ください。,090-5531-8602,11:00～翌 02:00
誘惑の瞬間,犬山駅,愛知県犬山市松本町３丁目９０,,,https://www.esthe-ranking.jp/komaki/shop-detail/38c7377f-a8cb-40b7-8d74-adb7fcae8dc1/,https://yuuwakunosyunkan.eei.jp/,六本木・麻布十番,070-4401-5042,11:00～翌 03:00
Baby doll,前後駅,"35.057441, 136.992855",35.057441,136.992855,https://www.esthe-ranking.jp/komaki/shop-detail/faec17c0-70b3-4d1c-8fd1-083856ac48d6/,https://babydoll.eev.jp/,六本木・麻布十番,080-9242-0187,11:00～翌 02:00
Venus （ビーナス）,水野駅,愛知県瀬戸市共栄通５丁目5−３８,,,https://www.esthe-ranking.jp/komaki/shop-detail/1ba9de8f-e009-479e-8b7f-c0be8ef4608d/,http://venus.menzu-mao.sbs/,六本木・麻布十番,080-1887-1240,12:00～翌 02:00
可愛い天使〜Cute Angel〜,犬山駅,"35.38122655938843, 136.94784720157662",35.38122655938843,136.94784720157662,https://www.esthe-ranking.jp/komaki/shop-detail/189cda04-3ca6-4907-8a6a-1f66d9198145/,https://cuteangel.eeq.jp/,【NEWOPEN】犬山駅近く！ キュートで元気いっぱいのセラピストたちが、弾ける笑顔であなたをお出迎え！明るく楽しい雰囲気の中で、日頃の疲れをやさしくリフレッシュします。思わず笑顔になれる癒しの時間と、ときめきあふれるひとときをぜひご体感ください♪,070-9165-6477,09:00～翌 02:00
ラクネ～,西春駅,愛知県北名古屋市西之保青野188-1,,,https://www.esthe-ranking.jp/owari/shop-detail/527ad62d-6d06-47a1-b56d-b4dbb373f850/,https://rakune.bdd.jp/,駐車場：あり,090-2577-2588,12:00～翌 03:00
愛嬌むすめ,徳重・名古屋芸大駅東出口,"35.25629966915274, 136.87345936124512",35.25629966915274,136.87345936124512,https://www.esthe-ranking.jp/owari/shop-detail/26d4d244-d299-4d0c-b1ee-cef0bfb03c19/,https://aikyoumusume.qdd.jp/,★NEW★徳重・名古屋芸大駅近くの「愛嬌むすめ」♪ 駅チカなのに隠れ家のような居心地の良さが魅力です。お仕事帰りや空いた時間にふらっと立ち寄れる気軽さも人気のポイント。温かな笑顔と丁寧な施術で、心も体もリフレッシュ。ほっと一息つける癒しの時間をお楽しみください。,070-2225-1166,24時間営業
うるる,江南駅,"35.332728027812664, 136.86217762065442",35.332728027812664,136.86217762065442,https://www.esthe-ranking.jp/owari/shop-detail/75faa16e-6f54-4d1b-8f6c-c65e3bb09990/,https://yorubijin.voo.jp/,新規OPEN！クーポンありご新規様は特典割引！駅からスグ！駐車場あり！完全個室！極上リラクゼーション。。。新人入店中。。。心まで癒される癒しのテクニックをご堪能下さい。,090-6408-2888,24時間営業
カワイイ恋人,木曽川駅,愛知県一宮市木曽川町黒田中沼北ノ切２５−３,,,https://www.esthe-ranking.jp/owari/shop-detail/5327a4b5-294f-4e05-a9c5-a212e3502359/,http://bijyokiss.refle.shop/,（マクドナルド木曽川黒田店の近くに着いたら、ご連絡ください）,080-3356-1788,24時間営業
ゆりり,西春駅,"35.24453905042134, 136.87131060120856",35.24453905042134,136.87131060120856,https://www.esthe-ranking.jp/owari/shop-detail/b5ef87ca-c9f8-4db6-a946-7b92f762d99f/,https://yuriri.eei.jp/,駐車場 近隣のコインパーキングをご利用ください,070-7566-8739,11:00～翌 02:00
美人ハウス,名鉄一宮駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/owari/shop-detail/ea65c69d-17c1-43d9-98bc-80d09639b373/,http://beautiful.menzu-xba.sbs/,名鉄一宮駅に着きましたら、ご連絡ください。,090-6469-9777,11:00～翌 02:00
D-spa,富吉駅,"35.12382873389165, 136.76780606674834",35.12382873389165,136.76780606674834,https://www.esthe-ranking.jp/owari/shop-detail/b333e872-4978-443e-bb08-9965929172d4/,https://d-spa.eei.jp/,六本木・麻布十番,070-9150-3036,24時間営業
白の天使（しろのてんし）,太田川駅北口,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/chita/shop-detail/4a436248-3f1c-4129-ae3c-5902da3e8c04/,http://sh-angel.hfmi16.xyz/,六本木・麻布十番,080-2960-3528,10:00～LAST
たっぷり愛して,青山駅,愛知県半田市有楽町３丁目２２８−４,,,https://www.esthe-ranking.jp/chita/shop-detail/4e089203-c5fa-436c-b2e3-b69c587b3a40/,https://fully-love.navi.mn/,六本木・麻布十番,080-2504-7647,10:00～翌 02:00
シャーロット姫,大府駅,愛知県大府市月見町１丁目１２,,,https://www.esthe-ranking.jp/chita/shop-detail/0e6bb14e-0a5d-4764-b237-f98eef369c4b/,https://charlottehime.crayonsite.com/,駐車場：お近くのコインパーキングをご利用ください。,080-9525-8089,11:00～翌 03:00
ほわり,新舞子駅,愛知県知多市新舞子東町2-1-8,,,https://www.esthe-ranking.jp/chita/shop-detail/8c542899-a394-4be7-8ff2-5f81be5ae180/,https://howari.eei.jp/,駐車場 お店前に共有駐車場あります。,090-2923-7758,12:00～翌 04:00
猫のキス,青山駅,"34.878051799593656, 136.91640399999994",34.878051799593656,136.91640399999994,https://www.esthe-ranking.jp/chita/shop-detail/63df5290-9c5a-4619-900e-6da231161625/,https://nekonokisu.ooa.jp/,六本木・麻布十番,090-9226-2835,24時間営業
初夏日和（しょかびより）,共和駅,"35.029195384567615, 136.94418406499838",35.029195384567615,136.94418406499838,https://www.esthe-ranking.jp/chita/shop-detail/ce64561b-e484-44fa-a346-a5b9ff7c76fd/,http://summer.xin-loji.online/,★100%本人保証★ 駅から近く、アクセス抜群の立地です。安心・安全な環境と、お客様の体に合わせた丁寧な手技で、日々の疲れやストレスを芯から解きほぐします。 優しい笑顔と丁寧な対応で、貴方のご来店をお待ちしています,090-5988-4879,11:00～翌 03:00
Candy Relax（キャンディリラックス）,青山駅,愛知県半田市東郷町２丁目１１５,,,https://www.esthe-ranking.jp/chita/shop-detail/0a692a47-a949-426c-808a-fd4436a219c5/,https://candyrelax.crayonsite.info/,近くに着きましたら、お電話ください。,080-2223-7193,11:00～翌 03:00
ふくむつ,船町駅,"34.76512165825146, 137.35775942784548",34.76512165825146,137.35775942784548,https://www.esthe-ranking.jp/toyohashi/shop-detail/5b0c731e-dfcc-4de2-94ce-7887c4296571/,https://fukumutsu.eei.jp/,六本木・麻布十番,0532-39-9050,12:00～翌 02:00
遊楽園,南栄駅,"34.732848382621356, 137.39571989201946",34.732848382621356,137.39571989201946,https://www.esthe-ranking.jp/toyohashi/shop-detail/47160940-b0e9-4974-a99e-c9d185829fc4/,https://www.relaxsalon.xyz/ure/,ココ不動産の近くに着いたらお電話ください。,050-6882-4662,11:00～翌 02:00
Tempt Soul 誘魂,豊橋駅,"34.76856537472104, 137.375884005685",34.76856537472104,137.375884005685,https://www.esthe-ranking.jp/toyohashi/shop-detail/3c27c5e3-dfac-411a-8c2b-ab71fddd3656/,http://tempt-soul.menzu-mao.sbs/,カルビ一丁豊橋花田店駐車場 に着きましたら、ご連絡ください。,090-9199-5222,24時間営業
癒しの宿,豊橋駅,"34.76875079667169, 137.37583368220908",34.76875079667169,137.37583368220908,https://www.esthe-ranking.jp/toyohashi/shop-detail/1b1c9b72-df35-42f5-ba91-0f53969deac4/,https://iyasinoyado.bdd.jp/,カルビ一丁豊橋花田店に着きましたらお電話ください。,070-3124-8530,24時間営業
リモート,青山駅,青山駅 愛知県,,,https://www.esthe-ranking.jp/chita/shop-detail/5bb9d43d-ddd1-4075-b552-8f998bd7f3be/,https://www.relaxsalon.xyz/otsyrg/,六本木・麻布十番,050-6876-7486,11:00～翌 02:00
Only One,栄駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/sakae/shop-detail/1dc33d84-8fc3-4098-904b-8f5988fa5916/,https://spalook-spa.navi.mn/,六本木・麻布十番,090-3939-2668,11:00～翌 03:00
月夜の恋,今池駅,"35.17039399983568, 136.9389780000207",35.17039399983568,136.9389780000207,https://www.esthe-ranking.jp/shinsakae/shop-detail/92a360fa-f519-4514-be50-ede401aa1cd0/,https://tukiyonokoi.eei.jp/,駐車場 近くのコインパーキングをご利用ください,080-3341-5190,24時間営業
格安極楽基地,金山駅・尾頭橋駅,"35.14380539067556, 136.89491156789873",35.14380539067556,136.89491156789873,https://www.esthe-ranking.jp/kanayama/shop-detail/078ab14b-635b-48e9-bc29-1abdbbe3fe9c/,https://paradise-base.navi.mn/,六本木・麻布十番,070-6683-6135,10:30～翌 02:00
Honey Spa,黒川駅,黒川駅 愛知県,,,https://www.esthe-ranking.jp/kurokawa/shop-detail/4d37b090-a17c-4c31-9f7f-ecc22b8cf068/,https://honeyspa-esute.navi.mn/,六本木・麻布十番,070-8461-6808,24時間営業
しずく,黒川駅,"35.20614106707243, 136.91075789041255",35.20614106707243,136.91075789041255,https://www.esthe-ranking.jp/kurokawa/shop-detail/079602be-59e4-4a8b-a762-1c6655720001/,https://kolucky.eei.jp/,北区のリラクゼーション【しずく】です♪ 黒川駅から近くてアクセス抜群！あなたの事を考えた施術を実感してください。心から喜んでいただけるようなサービスで、疲れやストレスの解消を体感できます！,070-9444-1439,12:00～LAST
甘い口づけ,藤が丘駅,愛知県名古屋市守山区白山４丁目１３０１,,,https://www.esthe-ranking.jp/hoshigaoka/shop-detail/947a5e11-8324-472a-a8b6-9d5768f68342/,http://tmda.sh-tva.xyz/,ジャパンレンタカーに着きましたらお電話ください。,070-5305-7913,11:00～翌 03:00
ラクラク,一社駅,愛知県名古屋市名東区高社１丁目１０５,,,https://www.esthe-ranking.jp/hoshigaoka/shop-detail/8374a97c-771b-41a5-bdfd-9a1d5837f5b8/,http://rk-raku.king-esthe.top/,一社駅に着きましたらお電話ください。,090-5002-9686,24時間営業
すずゆい,藤が丘駅,愛知県名古屋市名東区藤見が丘２４番地,,,https://www.esthe-ranking.jp/hoshigaoka/shop-detail/a1799321-0100-4b99-ae21-2d661139f99b/,http://suzuyui.menzu-hdn.sbs/,所在地：愛知県名古屋市名東区藤見が丘２４番地,080-9333-8899,12:00～翌 02:00
